Date,UBS,HPQ,UNH,JNJ,JPM,HD
2016-05-16,11.670130729675293,9.046074867248535,115.8465805053711,92.21143341064453,49.293670654296875,111.94023895263672
2016-05-17,11.502731323242188,8.960589408874512,114.88886260986328,91.71990966796875,49.293670654296875,109.17770385742188
2016-05-18,11.717958450317383,8.991674423217773,115.7313003540039,91.5265121459961,51.196346282958984,108.98746490478516
2016-05-19,11.765786170959473,8.890644073486328,115.27904510498047,90.93025207519531,50.676700592041016,108.95435333251953
2016-05-20,11.821586608886719,9.06161880493164,116.11257934570312,91.4090347290039,50.77263259887695,109.05362701416016
2016-05-23,11.837528228759766,9.069390296936035,115.65150451660156,91.01952362060547,50.73265838623047,108.69799041748047
2016-05-24,12.004929542541504,9.255908966064453,117.57575225830078,91.44961547851562,51.5960693359375,110.30255889892578
2016-05-25,12.283927917480469,9.481283187866211,118.31177520751953,91.9852294921875,52.37950897216797,110.17021942138672
2016-05-26,12.347698211669922,10.134092330932617,117.9216079711914,91.62004852294922,51.98779296875,110.87326049804688
2016-05-27,12.307841300964355,10.235123634338379,118.82610321044922,91.7498779296875,52.30756759643555,110.78226470947266
2016-05-31,12.267985343933105,10.398324012756348,118.53346252441406,91.44961547851562,52.17966079711914,109.84280395507812
2016-06-01,12.228127479553223,10.444952964782715,119.296142578125,91.52265167236328,52.51541519165039,109.60171508789062
2016-06-02,12.060729026794434,10.52267074584961,120.63510131835938,92.91034698486328,52.61135482788086,110.08392333984375
2016-06-03,11.797672271728516,10.444952964782715,121.34449768066406,93.12947845458984,51.67601776123047,109.52688598632812
2016-06-06,11.885357856750488,10.623699188232422,122.50616455078125,93.94906616210938,52.187652587890625,107.4068374633789
2016-06-07,12.02087116241455,10.639240264892578,121.43319702148438,93.9166259765625,52.01177215576172,108.01374053955078
2016-06-08,12.052756309509277,10.779129028320312,124.50140380859375,93.97342681884766,52.163673400878906,107.7393798828125
2016-06-09,11.757814407348633,10.755817413330078,124.74966430664062,94.9472427368164,51.76394271850586,107.498291015625
2016-06-10,11.423015594482422,10.491581916809082,123.47272491455078,94.95539093017578,51.03645706176758,107.10753631591797
2016-06-13,11.136046409606934,10.220192909240723,122.45295715332031,94.7768325805664,50.580772399902344,106.27615356445312
2016-06-14,10.992560386657715,10.235880851745605,122.25788879394531,95.04464721679688,49.62942886352539,104.12285614013672
2016-06-15,11.120102882385254,10.196664810180664,122.27119445800781,94.46844482421875,49.54150390625,105.19535064697266
2016-06-16,11.247644424438477,10.180977821350098,123.51836395263672,94.65509033203125,49.74135208129883,105.88541412353516
2016-06-17,11.725930213928223,10.290786743164062,122.65425872802734,93.71376037597656,49.7893180847168,105.7025146484375
2016-06-20,12.004929542541504,10.251566886901855,123.3936538696289,94.5739517211914,49.86127471923828,106.10157012939453
2016-06-21,12.307841300964355,10.455504417419434,123.09968566894531,94.28179168701172,50.324951171875,106.2013168334961
2016-06-22,12.347698211669922,9.890763282775879,122.84137725830078,94.50904846191406,50.13308334350586,106.08494567871094
2016-06-23,12.833954811096191,10.157444953918457,123.990478515625,95.25563049316406,51.20433044433594,106.6585693359375
2016-06-24,11.120102882385254,9.61623764038086,122.2979507446289,93.83548736572266,47.646812438964844,105.0873031616211
2016-06-27,10.21136474609375,9.059346199035645,122.13761138916016,94.5820541381836,46.05592727661133,103.64897918701172
2016-06-28,10.107735633850098,9.247588157653809,123.56287384033203,95.9454116821289,47.58287048339844,106.02674865722656
2016-06-29,10.394706726074219,9.553491592407227,125.17520904541016,96.83809661865234,48.92591857910156,105.89373016357422
2016-06-30,10.330934524536133,9.843700408935547,125.78099060058594,98.43677520751953,49.677406311035156,106.15975952148438
2016-07-01,10.498332977294922,9.984885215759277,125.47813415527344,98.42865753173828,49.355133056640625,107.76435852050781
2016-07-05,9.852649688720703,9.69467544555664,126.10169982910156,99.22393035888672,47.97745132446289,107.53986358642578
2016-07-06,9.88453483581543,9.882922172546387,126.83216094970703,99.52421569824219,48.493072509765625,109.38554382324219
2016-07-07,9.749022483825684,10.079008102416992,125.42467498779297,99.41870880126953,48.807273864746094,109.0446548461914
2016-07-08,9.764966011047363,10.259411811828613,125.84332275390625,99.69461822509766,49.81437301635742,111.68850708007812
2016-07-11,9.972222328186035,10.322159767150879,124.99706268310547,99.75953674316406,50.16886520385742,112.36189270019531
2016-07-12,10.21933364868164,10.761402130126953,124.58733367919922,99.75143432617188,50.91812515258789,112.10417938232422
2016-07-13,10.29904842376709,10.831995010375977,126.03038024902344,99.81636810302734,50.88590621948242,111.04000854492188
2016-07-14,10.538190841674805,10.824150085449219,125.46026611328125,99.9624252319336,51.65933609008789,111.85474395751953
2016-07-15,10.498332977294922,10.863370895385742,125.89675903320312,99.81636810302734,51.70767593383789,112.0542984008789
2016-07-18,10.538190841674805,10.93396282196045,125.38014221191406,99.92996215820312,51.530433654785156,113.35125732421875
2016-07-19,10.386734008789062,11.020238876342773,127.01922607421875,101.64225006103516,51.449851989746094,113.88333892822266
2016-07-20,10.59399127960205,11.106518745422363,127.40225219726562,101.55298614501953,51.50625991821289,114.24083709716797
2016-07-21,10.530218124389648,10.981022834777832,127.26861572265625,101.56111145019531,51.312896728515625,113.12681579589844
2016-07-22,10.59399127960205,11.067301750183105,127.99908447265625,101.46371459960938,51.59489059448242,113.50090789794922
2016-07-25,10.73747730255127,11.106518745422363,126.25312805175781,101.35009765625,51.457916259765625,113.48429107666016
2016-07-26,10.761390686035156,11.12220573425293,126.22635650634766,101.56111145019531,51.667388916015625,113.69210815429688
2016-07-27,10.888932228088379,10.973177909851074,126.20855712890625,101.2527084350586,51.82852554321289,113.32630157470703
2016-07-28,10.809219360351562,10.93396282196045,127.17062377929688,101.00115966796875,51.64323043823242,114.69812774658203
2016-07-29,10.984588623046875,10.988866806030273,127.56255340576172,101.62604522705078,51.53848648071289,114.93087768554688
2016-08-01,10.753418922424316,11.12220573425293,127.83868408203125,101.76399230957031,51.40152359008789,115.37151336669922
2016-08-02,10.338906288146973,11.028082847595215,127.5358657836914,101.3176498413086,51.28068542480469,114.0828628540039
2016-08-03,10.458477020263672,11.224174499511719,127.27753448486328,100.54670715332031,52.09440994262695,113.94984436035156
2016-08-04,10.546160697937012,11.098674774169922,127.1261215209961,100.5142593383789,52.013816833496094,113.11017608642578
2016-08-05,10.729504585266113,11.200641632080078,127.37555694580078,100.8226318359375,53.415687561035156,113.8251724243164
2016-08-08,10.801247596740723,11.184957504272461,126.60944366455078,100.34382629394531,53.254554748535156,113.24320220947266
2016-08-09,10.888932228088379,11.177112579345703,126.33330535888672,100.1653060913086,53.06925582885742,113.1600112915039
2016-08-10,10.912846565246582,11.130051612854004,126.66285705566406,100.10848236083984,52.593910217285156,112.73603057861328
2016-08-11,10.984588623046875,11.216330528259277,127.05484008789062,100.44121551513672,52.73893737792969,113.93321990966797
2016-08-12,11.048359870910645,11.200641632080078,127.27753448486328,99.9948959350586,52.62612533569336,113.54246520996094
2016-08-15,11.008502960205078,11.388891220092773,126.15510559082031,99.25639343261719,52.94840621948242,113.94984436035156
2016-08-16,10.936760902404785,11.30260944366455,125.674072265625,97.64959716796875,52.940345764160156,113.25979614257812
2016-08-17,10.928790092468262,11.37320327758789,126.2353286743164,98.44488525390625,53.08536148071289,113.19329833984375
2016-08-18,10.888932228088379,11.381046295166016,126.64506530761719,97.96607971191406,53.13370132446289,112.07093811035156
2016-08-19,10.729504585266113,11.310454368591309,126.52926635742188,97.96609497070312,53.06119155883789,112.61963653564453
2016-08-22,10.753418922424316,11.271235466003418,126.57380676269531,97.32071685791016,53.012855529785156,112.51988983154297
2016-08-23,11.032417297363281,11.428109169006348,126.50252532958984,97.573974609375,52.988677978515625,113.2514877319336
2016-08-24,11.23170280456543,11.294764518737793,124.59620666503906,96.97760772705078,53.13370132446289,112.2870864868164
2016-08-25,11.199817657470703,11.271235466003418,122.30683898925781,96.86323547363281,53.230384826660156,112.59468841552734
2016-08-26,11.183873176574707,11.286924362182617,121.70112609863281,97.24720001220703,53.35123825073242,111.70512390136719
2016-08-29,11.23967456817627,11.318299293518066,122.28013610839844,97.96609497070312,53.939388275146484,112.43672180175781
2016-08-30,11.383160591125488,11.279078483581543,121.9238052368164,97.59847259521484,54.38248825073242,112.0606918334961
2016-08-31,11.518674850463867,11.271235466003418,121.19338989257812,97.49227142333984,54.38248825073242,112.07740020751953
2016-09-01,11.526643753051758,11.37320327758789,120.91722106933594,97.27987670898438,54.14883804321289,112.16931915283203
2016-09-02,11.725930213928223,11.365355491638184,121.69219207763672,97.4759292602539,54.37442398071289,112.9381103515625
2016-09-06,11.590415000915527,11.47516918182373,121.12208557128906,97.82721710205078,54.334163665771484,112.0606918334961
2016-09-07,11.62230110168457,11.52223014831543,120.80440521240234,97.71282958984375,54.10857009887695,110.96597290039062
2016-09-08,11.702014923095703,11.47516918182373,121.20710754394531,97.59847259521484,54.18108367919922,109.68743896484375
2016-09-09,11.702014923095703,11.03592586517334,119.57835388183594,96.58547973632812,53.69767761230469,106.74594116210938
2016-09-12,11.69404411315918,11.466411590576172,121.28760528564453,97.34525299072266,54.02799987792969,107.45624542236328
2016-09-13,11.438959121704102,11.221099853515625,119.8736801147461,96.07901000976562,53.60099411010742,105.05795288085938
2016-09-14,11.295473098754883,11.29232120513916,119.64102172851562,96.28321838378906,53.496253967285156,105.50920104980469
2016-09-15,11.367217063903809,11.474325180053711,121.3592529296875,96.91223907470703,53.68960952758789,106.09415435791016
2016-09-16,10.976617813110352,11.498066902160645,123.91871643066406,96.60183715820312,53.02897644042969,105.38387298583984
2016-09-19,10.865018844604492,11.521806716918945,123.21170043945312,96.11981964111328,53.32707214355469,105.53426361083984
2016-09-20,10.769362449645996,11.505979537963867,123.02378845214844,96.35674285888672,53.54459762573242,105.98552703857422
2016-09-21,11.024447441101074,11.862078666687012,125.2073745727539,97.14098358154297,53.85075378417969,107.05514526367188
2016-09-22,11.136046409606934,11.96495246887207,126.21858215332031,97.59028625488281,54.29385757446289,107.58995819091797
2016-09-23,11.008502960205078,11.941213607788086,125.74430084228516,97.0593032836914,54.18108367919922,106.78775024414062
2016-09-26,10.72153377532959,11.885820388793945,125.03734588623047,96.21786499023438,52.996734619140625,104.83231353759766
2016-09-27,10.705591201782227,12.139046669006348,125.99486541748047,97.39424896240234,53.46403121948242,105.9771499633789
2016-09-28,10.817191123962402,12.257744789123535,125.65482330322266,97.53312683105469,53.74601364135742,107.1888427734375
2016-09-29,10.410650253295898,12.178610801696777,123.78449249267578,95.80123138427734,52.89200973510742,106.90472412109375
2016-09-30,10.857047080993652,12.289399147033691,125.28797912597656,96.50379943847656,53.649330139160156,107.5314712524414
2016-10-03,10.777332305908203,12.384357452392578,123.93660736083984,97.0593032836914,53.58488464355469,107.38105010986328
2016-10-04,11.024447441101074,12.154871940612793,123.64128875732422,97.06747436523438,54.04743957519531,107.13035583496094
2016-10-05,11.23967456817627,12.368531227111816,123.14012145996094,97.36156463623047,54.9319953918457,106.61224365234375
2016-10-06,11.104161262512207,12.344793319702148,122.12885284423828,97.01026153564453,55.078086853027344,108.79330444335938
2016-10-07,11.088216781616211,12.32896614074707,122.29891204833984,97.41059112548828,55.27285385131836,107.22227478027344
2016-10-10,11.104161262512207,12.336878776550293,123.5696792602539,97.86807250976562,55.702945709228516,106.33649444580078
2016-10-11,10.976617813110352,12.218179702758789,120.58966827392578,96.10350036621094,55.43514633178711,105.16658782958984
2016-10-12,10.904874801635742,12.14695930480957,120.90283966064453,96.37308502197266,55.28908157348633,105.8685302734375
2016-10-13,10.641819953918457,11.988691329956055,120.08847045898438,96.6099853515625,54.97257614135742,105.53426361083984
2016-10-14,10.69761848449707,11.45849895477295,119.84685516357422,96.03813934326172,54.79404067993164,105.64288330078125
2016-10-17,10.641819953918457,11.102400779724121,120.0347900390625,96.79791259765625,54.51001739501953,104.5732650756836
2016-10-18,10.769362449645996,11.24483871459961,128.3216552734375,94.28174591064453,54.94011688232422,105.07465362548828
2016-10-19,10.928790092468262,11.173619270324707,129.19866943359375,93.61186218261719,55.46759796142578,105.20000457763672
2016-10-20,10.872990608215332,11.157792091369629,129.82510375976562,93.84060668945312,55.39457702636719,105.5008544921875
2016-10-21,10.896904945373535,10.920393943786621,130.0935516357422,92.67240142822266,55.58122634887695,105.79331970214844
2016-10-24,11.040389060974121,11.05491828918457,129.485107421875,92.81127166748047,55.88959503173828,106.77936553955078
2016-10-25,11.000532150268555,10.999526023864746,128.6707305908203,93.09719848632812,55.832794189453125,103.06908416748047
2016-10-26,10.976617813110352,11.007440567016602,127.28357696533203,93.58736419677734,56.10060501098633,102.54261779785156
2016-10-27,11.14401626586914,11.070747375488281,127.02405548095703,94.5186538696289,56.18174362182617,102.16661071777344
2016-10-28,11.446930885314941,11.14987850189209,125.60111236572266,94.21639251708984,56.08437728881836,103.26966094970703
2016-10-31,11.215758323669434,11.466411590576172,126.4781265258789,94.75555419921875,56.20610427856445,101.95767974853516
2016-11-01,11.151988983154297,11.355626106262207,124.77778625488281,94.22455596923828,55.970767974853516,100.18611907958984
2016-11-02,10.976617813110352,11.593026161193848,124.37516021728516,93.83242797851562,55.735408782958984,100.52037048339844
2016-11-03,10.825161933898926,11.505979537963867,123.3459701538086,93.97129821777344,55.491966247558594,100.42843627929688
2016-11-04,10.769362449645996,11.6405029296875,123.23860931396484,94.03665924072266,54.98883056640625,101.0384521484375
2016-11-07,11.279532432556152,11.90955924987793,127.01507568359375,95.30290222167969,56.70924377441406,103.41171264648438
2016-11-08,11.279532432556152,12.091565132141113,127.8831787109375,95.62151336669922,56.83096694946289,103.82954406738281
2016-11-09,11.510702133178711,12.321050643920898,126.98823547363281,98.2846908569336,59.444068908691406,105.30862426757812
2016-11-10,12.515098571777344,12.257744789123535,130.77371215820312,97.6556625366211,62.20326614379883,107.82393646240234
2016-11-11,12.602784156799316,12.518885612487793,131.03326416015625,96.78154754638672,62.23572540283203,108.5091781616211
2016-11-14,13.033239364624023,12.740457534790039,136.2774658203125,95.25389862060547,64.52420806884766,106.68746185302734
2016-11-15,13.01729679107666,12.558451652526855,136.23272705078125,95.025146484375,64.40247344970703,103.95488739013672
2016-11-16,12.67452621459961,12.503058433532715,135.5793914794922,95.0578384399414,62.81190490722656,104.73204803466797
2016-11-17,12.746269226074219,12.574277877807617,134.92611694335938,95.22937774658203,63.315059661865234,107.74036407470703
2016-11-18,12.666555404663086,12.558451652526855,133.744873046875,94.89214324951172,63.0634651184082,107.23899841308594
2016-11-21,12.55495548248291,12.66132640838623,134.6039581298828,94.59600830078125,63.33937454223633,107.14706420898438
2016-11-22,12.578869819641113,12.621755599975586,136.2595672607422,92.73699188232422,63.728912353515625,109.45347595214844
2016-11-23,12.451326370239258,11.76711654663086,137.405029296875,93.0084228515625,63.996726989746094,109.6456527709961
2016-11-25,12.570898056030273,12.012433052062988,136.7517547607422,93.88036346435547,63.97237014770508,109.94650268554688
2016-11-28,12.236098289489746,11.933298110961914,136.1253204345703,93.0577621459961,63.558509826660156,109.16934204101562
2016-11-29,12.363641738891602,11.988691329956055,141.02944946289062,92.52310180664062,64.04541015625,108.89212799072266
2016-11-30,12.634669303894043,12.18652629852295,142.24688720703125,91.5524673461914,65.059814453125,108.70726776123047
2016-12-01,12.722355842590332,11.917474746704102,144.60092163085938,91.61827850341797,66.3744888305664,108.76611328125
2016-12-02,12.483211517333984,11.96495246887207,144.41221618652344,92.09536743164062,66.22029113769531,109.10214233398438
2016-12-05,12.857867240905762,12.305222511291504,141.62693786621094,92.07889556884766,67.56742095947266,108.9425048828125
2016-12-06,13.575295448303223,12.344793319702148,141.34840393066406,92.17761993408203,67.9163589477539,108.15283966064453
2016-12-07,13.846323013305664,12.780025482177734,143.21726989746094,91.38794708251953,68.22476196289062,111.27796936035156
2016-12-08,13.790520668029785,12.78793716430664,143.14540100097656,91.2974853515625,69.07686614990234,111.33678436279297
2016-12-09,13.376009941101074,12.487231254577637,143.86416625976562,92.3421401977539,69.37713623046875,112.05924987792969
2016-12-12,13.184697151184082,12.633275032043457,143.29811096191406,94.89214324951172,68.76036834716797,113.0589370727539
2016-12-13,13.36803913116455,12.625297546386719,144.24147033691406,95.32807922363281,68.78470611572266,114.70550537109375
2016-12-14,13.041211128234863,12.4577054977417,143.63055419921875,94.58775329589844,68.76036834716797,114.23504638671875
2016-12-15,12.921639442443848,12.377898216247559,144.3133544921875,95.32807922363281,69.79100036621094,114.11746978759766
2016-12-16,12.778155326843262,12.01079273223877,147.2963409423828,95.31987762451172,68.9307861328125,113.50418090820312
2016-12-19,12.810039520263672,12.066654205322266,145.1399688720703,95.43504333496094,69.32844543457031,113.78141021728516
2016-12-20,12.889754295349121,12.0347318649292,145.18492126464844,95.13890838623047,70.2210922241211,115.18438720703125
2016-12-21,12.778155326843262,12.082616806030273,144.95127868652344,94.85099029541016,70.3996353149414,114.94913482666016
2016-12-22,12.666555404663086,12.082616806030273,145.1759490966797,94.95792388916016,70.51325225830078,113.77300262451172
2016-12-23,12.539012908935547,12.050691604614258,146.47869873046875,95.38565826416016,70.64309692382812,113.45379638671875
2016-12-27,12.594812393188477,12.138479232788086,146.12828063964844,95.34454345703125,70.70801544189453,113.63021087646484
2016-12-28,12.403497695922852,11.923004150390625,145.05010986328125,94.67823791503906,70.1967544555664,113.47058868408203
2016-12-29,12.339726448059082,11.923004150390625,144.69073486328125,94.99906921386719,69.70172882080078,113.49578857421875
2016-12-30,12.49118423461914,11.84320068359375,143.79226684570312,94.76873016357422,70.02632141113281,112.63890075683594
2017-01-03,13.025267601013184,11.851178169250488,145.05911254882812,95.28695678710938,70.78917694091797,112.8321304321289
2017-01-04,13.447751998901367,12.0347318649292,145.47242736816406,95.13066101074219,70.91973114013672,113.83181762695312
2017-01-05,13.391952514648438,12.026750564575195,145.71499633789062,96.1259994506836,70.26692199707031,112.48765563964844
2017-01-06,13.376009941101074,11.970888137817383,145.9216766357422,95.66534423828125,70.27509307861328,112.17686462402344
2017-01-09,13.12092399597168,11.715509414672852,145.50836181640625,95.64889526367188,70.32402038574219,112.8321304321289
2017-01-10,13.128896713256836,11.723490715026855,145.1759490966797,95.55017852783203,70.52803802490234,114.33586120605469
2017-01-11,13.36803913116455,11.923004150390625,145.4544219970703,94.37390899658203,71.0584716796875,113.99987030029297
2017-01-12,13.288324356079102,11.80329704284668,145.8767547607422,94.2834243774414,70.37301635742188,113.47058868408203
2017-01-13,13.599207878112793,11.787334442138672,145.37359619140625,94.26696014404297,70.74837493896484,113.44535827636719
2017-01-17,13.344122886657715,11.635704040527344,144.34933471679688,94.48907470703125,68.17791748046875,114.19306182861328
2017-01-18,13.152810096740723,11.635704040527344,141.7257843017578,94.34922790527344,68.49617767333984,114.38627624511719
2017-01-19,13.288324356079102,11.859159469604492,142.58831787109375,93.93792724609375,67.97393035888672,113.73941040039062
2017-01-20,13.256439208984375,11.755414009094238,142.5523681640625,93.89679718017578,68.2758560180664,113.91582489013672
2017-01-23,13.216580390930176,11.707529067993164,142.92071533203125,93.69941711425781,68.30850219726562,115.99085998535156
2017-01-24,13.431809425354004,12.106557846069336,144.14266967773438,91.93085479736328,69.13267517089844,115.98247528076172
2017-01-25,13.750664710998535,12.122518539428711,144.8704376220703,92.78631591796875,70.20162200927734,115.49519348144531
2017-01-26,13.479636192321777,11.80329704284668,146.22714233398438,91.99667358398438,70.78916931152344,116.31848907470703
2017-01-27,12.99338150024414,11.811273574829102,146.44273376464844,93.2634048461914,70.93604278564453,116.20930480957031
2017-01-30,12.97744083404541,11.84320068359375,145.63418579101562,93.0577621459961,70.20162200927734,116.32687377929688
2017-01-31,12.841925621032715,12.01079273223877,145.6431121826172,93.15648651123047,69.0592269897461,115.57920837402344
2017-02-01,12.794096946716309,11.962907791137695,146.1912078857422,93.1400375366211,69.32035827636719,115.46160888671875
2017-02-02,12.634669303894043,12.138479232788086,144.4391632080078,93.41971588134766,69.02658081054688,115.04994201660156
2017-02-03,12.881781578063965,12.186365127563477,145.43649291992188,93.477294921875,71.14006042480469,115.9152603149414
2017-02-06,12.68249797821045,12.178382873535156,144.21458435058594,93.27986907958984,70.80548095703125,114.66353607177734
2017-02-07,12.650611877441406,12.314057350158691,144.23251342773438,93.34569549560547,70.76470184326172,114.79793548583984
2017-02-08,12.658583641052246,12.377898216247559,144.03488159179688,93.27986907958984,70.14449310302734,115.83123779296875
2017-02-09,12.738297462463379,12.481646537780762,144.1516571044922,93.83922576904297,71.1563720703125,116.52851867675781
2017-02-10,12.67452621459961,12.545491218566895,144.43020629882812,94.79340362548828,70.9931869506836,117.4862060546875
2017-02-13,12.626699447631836,12.800869941711426,145.54432678222656,95.31987762451172,71.93157196044922,117.50303649902344
2017-02-14,12.658583641052246,12.8168306350708,146.5685577392578,95.7146987915039,73.08216094970703,118.75472259521484
2017-02-15,12.786127090454102,12.752985954284668,147.6107940673828,96.4056625366211,73.92266082763672,119.45201110839844
2017-02-16,12.738297462463379,12.705102920532227,147.0357666015625,97.1295166015625,73.8736801147461,118.90593719482422
2017-02-17,12.634669303894043,12.729043006896973,141.61795043945312,97.77113342285156,73.62889099121094,120.13247680664062
2017-02-21,12.626699447631836,12.87269401550293,144.2684783935547,98.42918395996094,74.26539611816406,121.8294906616211
2017-02-22,12.395527839660645,12.928559303283691,144.2684783935547,98.31402587890625,74.30619049072266,122.02266693115234
2017-02-23,12.363641738891602,14.045842170715332,146.09239196777344,100.10726165771484,74.36331176757812,121.56904602050781
2017-02-24,12.21218490600586,14.08574104309082,146.50567626953125,101.62251281738281,73.71049499511719,122.61070251464844
2017-02-27,12.260013580322266,14.08574104309082,148.5901641845703,101.34927368164062,73.7921142578125,122.06470489501953
2017-02-28,12.25204086303711,13.86229133605957,148.5901641845703,101.19195556640625,73.94715881347656,121.73705291748047
2017-03-01,12.794096946716309,14.06180477142334,150.8902130126953,102.55818176269531,76.37887573242188,123.22398376464844
2017-03-02,12.602784156799316,13.822383880615234,150.32415771484375,102.36772918701172,75.18746948242188,124.29088592529297
2017-03-03,12.754240036010742,13.846325874328613,151.12380981445312,102.50022888183594,75.72606658935547,124.17329406738281
2017-03-06,12.594812393188477,13.913070678710938,151.5731201171875,102.43399047851562,75.00796508789062,123.60205841064453
2017-03-07,12.49118423461914,13.888949394226074,151.21368408203125,102.5333251953125,74.59178161621094,123.41608428955078
2017-03-08,12.411470413208008,13.929162979125977,151.4256134033203,102.75688934326172,74.42858123779297,124.17680358886719
2017-03-09,12.658583641052246,13.961334228515625,151.51580810546875,104.28871154785156,74.72236633300781,123.92322540283203
2017-03-10,12.770183563232422,13.985455513000488,153.2923583984375,104.50402069091797,74.48571014404297,124.11763000488281
2017-03-13,12.698439598083496,14.065878868103027,153.49984741210938,104.89317321777344,74.5510025024414,124.60781860351562
2017-03-14,12.626699447631836,14.049793243408203,152.46273803710938,105.19953918457031,74.67338562011719,124.37965393066406
2017-03-15,12.706412315368652,14.130218505859375,154.91571044921875,106.78105926513672,74.85293579101562,125.04734802246094
2017-03-16,12.96149730682373,14.194555282592773,154.48281860351562,106.3670425415039,74.77947235107422,125.70658111572266
2017-03-17,12.786127090454102,14.122176170349121,153.03988647460938,106.03584289550781,73.99610137939453,126.44194030761719
2017-03-20,12.58683967590332,14.122176170349121,151.50680541992188,106.04413604736328,73.4656982421875,124.9205551147461
2017-03-21,12.507126808166504,13.79244613647461,151.2362518310547,105.36516571044922,71.31140899658203,123.91478729248047
2017-03-22,12.483211517333984,13.856783866882324,150.63201904296875,104.5454330444336,71.42567443847656,124.54867553710938
2017-03-23,12.435383796691895,13.840696334838867,149.0627899169922,104.247314453125,71.31140899658203,125.08114624023438
2017-03-24,12.459298133850098,13.856783866882324,148.80130004882812,103.89955139160156,71.22981262207031,124.84452819824219
2017-03-27,12.58683967590332,13.832657814025879,148.44058227539062,104.16452026367188,71.18901824951172,124.134521484375
2017-03-28,12.666555404663086,13.88090705871582,149.116943359375,104.0486068725586,72.29878997802734,124.41346740722656
2017-03-29,12.634669303894043,13.88090705871582,147.39443969726562,103.43586730957031,72.02951049804688,124.27818298339844
2017-03-30,12.722355842590332,14.194555282592773,148.79226684570312,103.2205810546875,72.64969635009766,124.2021484375
2017-03-31,12.714383125305176,14.379528045654297,147.9085235595703,103.12950897216797,71.67863464355469,124.10066223144531
2017-04-03,12.594812393188477,14.1463041305542,149.33335876464844,103.24542999267578,71.41749572753906,123.92322540283203
2017-04-04,12.523070335388184,14.250849723815918,148.7742462158203,103.2371597290039,71.655517578125,123.68656921386719
2017-04-05,12.347698211669922,14.226725578308105,149.13499450683594,103.33651733398438,70.73632049560547,123.94010162353516
2017-04-06,12.419440269470215,14.122176170349121,149.10792541503906,103.54351043701172,70.97434997558594,124.44731140136719
2017-04-07,12.395527839660645,13.969376564025879,149.72119140625,103.43586730957031,70.72811126708984,124.35426330566406
2017-04-10,12.475241661071777,13.961334228515625,149.23416137695312,102.95562744140625,70.48190307617188,125.26708221435547
2017-04-11,12.475241661071777,14.10609245300293,149.54981994628906,102.85626220703125,70.35880279541016,125.25863647460938
2017-04-12,12.267985343933105,14.492117881774902,149.3062744140625,103.83332824707031,70.08796691894531,123.85558319091797
2017-04-13,12.108555793762207,14.636880874633789,148.7652587890625,103.49380493164062,69.26726531982422,123.32315063476562
2017-04-17,12.307841300964355,14.636880874633789,150.7672882080078,104.09828186035156,70.46548461914062,124.50640869140625
2017-04-18,12.116528511047363,14.652962684631348,152.0388641357422,100.86902618408203,69.8910140991211,124.88675689697266
2017-04-19,12.220155715942383,14.781641006469727,152.6341094970703,100.49641418457031,69.31651306152344,124.4303207397461
2017-04-20,12.411470413208008,14.894230842590332,154.6992645263672,100.9104232788086,70.2110824584961,125.69816589355469
2017-04-21,12.403497695922852,14.709256172180176,154.35655212402344,100.81935119628906,69.3657455444336,126.77997589111328
2017-04-24,13.128896713256836,14.910313606262207,155.41165161132812,101.75501251220703,71.81144714355469,128.3773956298828
2017-04-25,13.248466491699219,14.966611862182617,156.95379638671875,102.20213317871094,72.43515014648438,129.34092712402344
2017-04-26,13.344122886657715,14.982691764831543,157.2604522705078,102.26838684082031,72.57467651367188,130.34674072265625
2017-04-27,13.336153030395508,15.09528923034668,157.48587036132812,102.45880126953125,71.9017105102539,131.95260620117188
2017-04-28,13.559350967407227,15.135497093200684,157.71133422851562,102.23524475097656,71.40108489990234,131.93568420410156
2017-05-01,13.655006408691406,15.223965644836426,157.44981384277344,102.12760925292969,71.4503402709961,130.33827209472656
2017-05-02,13.782551765441895,15.199836730957031,157.04403686523438,102.4256820678711,70.99073791503906,130.96372985839844
2017-05-03,13.870235443115234,15.127453804016113,155.60105895996094,102.11930084228516,71.40108489990234,131.00596618652344
2017-05-04,14.037637710571289,15.111372947692871,156.93582153320312,102.6327133178711,71.48316192626953,130.8876495361328
2017-05-05,14.069522857666016,15.207879066467285,157.02593994140625,102.26838684082031,71.40108489990234,131.62298583984375
2017-05-08,14.075298309326172,15.52956771850586,157.3145751953125,102.0530776977539,71.48316192626953,132.6033935546875
2017-05-09,13.860662460327148,15.473273277282715,156.2323760986328,102.01997375488281,71.19589233398438,133.27117919921875
2017-05-10,13.976235389709473,15.569782257080078,156.3676300048828,101.68876647949219,71.75398254394531,133.65142822265625
2017-05-11,13.786364555358887,15.489361763000488,156.30455017089844,102.01167297363281,71.53240203857422,132.0202178955078
2017-05-12,13.844152450561523,15.521524429321289,154.9427490234375,102.37599182128906,71.33543395996094,132.62875366210938
2017-05-15,13.439640998840332,15.569782257080078,154.69021606445312,105.14986419677734,71.68012237548828,132.97532653808594
2017-05-16,13.621257781982422,15.658246040344238,151.614990234375,105.79572296142578,71.9017105102539,133.76136779785156
2017-05-17,13.291045188903809,15.248092651367188,152.2823944091797,104.88490295410156,69.16056060791016,131.92726135253906
