Date,NVS,SNY,CSCO,KO,PEP,TWX
2016-06-16,51.06106948852539,29.270305633544922,22.48613166809082,35.368778228759766,83.0312728881836,70.96185302734375
2016-06-17,51.73843002319336,29.23980712890625,22.548444747924805,34.96286392211914,82.67945861816406,69.94702911376953
2016-06-20,52.24312973022461,29.803874969482422,22.43161392211914,35.11117935180664,82.6474838256836,70.20797729492188
2016-06-21,52.76774597167969,30.3298282623291,22.408248901367188,35.228271484375,83.21514892578125,69.40576171875
2016-06-22,52.93376541137695,30.710947036743164,22.369304656982422,35.01750183105469,82.94329071044922,70.01468658447266
2016-06-23,53.57128143310547,31.39697265625,22.758739471435547,35.189239501953125,83.5029525756836,70.604248046875
2016-06-24,51.20052719116211,29.30841636657715,21.613792419433594,34.29155349731445,81.53614044189453,68.35226440429688
2016-06-27,51.29350280761719,29.826744079589844,21.27108383178711,34.174468994140625,81.65605163574219,66.892822265625
2016-06-28,52.85408401489258,30.90913200378418,21.64495086669922,34.486698150634766,81.66405487060547,67.80134582519531
2016-06-29,53.90997314453125,31.45032501220703,22.011022567749023,34.689659118652344,82.44760131835938,69.289794921875
2016-06-30,54.7932014465332,31.900056838989258,22.345937728881836,35.3843879699707,84.7022705078125,71.07785034179688
2016-07-01,54.92600631713867,31.854318618774414,22.43161392211914,35.22046661376953,84.45440673828125,71.82205963134766
2016-07-05,54.268577575683594,31.526554107666016,22.266559600830078,35.46245193481445,85.08604431152344,71.3774642944336
2016-07-06,54.4677848815918,31.427457809448242,22.573081970214844,35.33755111694336,84.68627166748047,72.04437255859375
2016-07-07,54.32170486450195,31.244522094726562,22.58880615234375,35.19703674316406,85.9415283203125,73.56180572509766
2016-07-08,54.54084396362305,31.13780403137207,22.997516632080078,35.42341232299805,86.56517028808594,75.3498764038086
2016-07-11,54.66038131713867,31.572284698486328,23.131126403808594,35.57172775268555,87.0768814086914,75.75579071044922
2016-07-12,54.242008209228516,32.39551544189453,23.272602081298828,35.57953643798828,86.98091888427734,75.63982391357422
2016-07-13,54.47443771362305,32.037254333496094,23.38263511657715,35.70442199707031,87.87639617919922,75.43683624267578
2016-07-14,54.4677848815918,31.991519927978516,23.3904972076416,35.6653938293457,87.9164047241211,75.9587631225586
2016-07-15,54.195526123046875,31.770469665527344,23.43765640258789,35.61856460571289,87.67652130126953,76.0071029663086
2016-07-18,54.4810791015625,31.694246292114258,23.508390426635742,35.61856460571289,87.31671905517578,75.3015365600586
2016-07-19,54.14240264892578,31.39697265625,23.516246795654297,35.61856460571289,87.57257843017578,75.46585083007812
2016-07-20,55.13187026977539,31.930543899536133,24.07429313659668,35.5248908996582,87.08486938476562,75.25321197509766
2016-07-21,54.94593811035156,31.93816375732422,24.03499412536621,35.47805404663086,86.81303405761719,75.13722229003906
2016-07-22,55.457275390625,32.25068664550781,24.137165069580078,35.77469253540039,87.30072784423828,75.73648071289062
2016-07-25,55.42406463623047,32.1211051940918,24.200048446655273,35.57172775268555,87.16482543945312,75.87178802490234
2016-07-26,55.13187026977539,32.098243713378906,24.27078628540039,35.03312683105469,86.50920867919922,75.64949035644531
2016-07-27,55.04553985595703,32.342159271240234,24.17646026611328,33.87784194946289,85.93354797363281,75.32086944580078
2016-07-28,54.50764083862305,32.471736907958984,23.987842559814453,34.0729866027832,86.45323944091797,75.02124786376953
2016-07-29,55.291259765625,32.49460983276367,23.99569320678711,34.057373046875,87.08486938476562,74.08373260498047
2016-08-01,55.165077209472656,32.38789367675781,24.152889251708984,33.916866302490234,87.09288024902344,74.17070770263672
2016-08-02,55.09203338623047,31.686622619628906,24.066431045532227,33.97931671142578,86.92496490478516,73.24285125732422
2016-08-03,54.72014617919922,31.21402931213379,24.14503288269043,34.065181732177734,86.38128662109375,75.2242202758789
2016-08-04,55.05219268798828,30.779552459716797,24.207904815673828,33.96370315551758,86.68509674072266,75.27254486083984
2016-08-05,55.19828414916992,30.73381233215332,24.396541595458984,33.94028854370117,86.87699890136719,76.46136474609375
2016-08-08,54.64046096801758,30.53563117980957,24.372955322265625,33.90906524658203,86.46119689941406,76.10375213623047
2016-08-09,54.879520416259766,30.878644943237305,24.317947387695312,33.93248748779297,86.57315826416016,76.50968933105469
2016-08-10,54.64046096801758,30.360313415527344,24.247201919555664,34.04176330566406,87.00489807128906,77.1862564086914
2016-08-11,54.985782623291016,30.710947036743164,24.325803756713867,34.15104675292969,86.73306274414062,77.72750091552734
2016-08-12,54.50764083862305,30.611852645874023,24.262922286987305,34.36961364746094,86.82102966308594,77.85315704345703
2016-08-15,54.6802978515625,30.512758255004883,24.514436721801758,34.533546447753906,86.92496490478516,78.15276336669922
2016-08-16,54.30177307128906,30.41366958618164,24.45941734313965,34.213497161865234,86.34928131103516,78.33641052246094
2016-08-17,54.308414459228516,30.29933738708496,24.14503288269043,34.393028259277344,86.72505950927734,78.33641052246094
2016-08-18,54.41466522216797,30.306955337524414,23.956396102905273,34.42424774169922,86.57315826416016,78.12377166748047
2016-08-19,54.0162239074707,30.238351821899414,23.987842559814453,34.28374099731445,86.4852066040039,78.09477996826172
2016-08-22,54.0029411315918,30.032546997070312,24.07429313659668,34.143245697021484,86.31732177734375,77.81449890136719
2016-08-23,54.029510498046875,29.76576042175293,24.34937858581543,34.22909927368164,86.25337219238281,77.99811553955078
2016-08-24,53.325584411621094,29.47610855102539,24.412256240844727,34.22909927368164,86.43724822998047,77.48587036132812
2016-08-25,52.82752227783203,29.30841636657715,24.593032836914062,34.088600158691406,86.25337219238281,77.1379165649414
2016-08-26,52.66814422607422,29.56757926940918,24.640193939208984,33.815391540527344,85.9095687866211,76.5870132446289
2016-08-29,52.88728713989258,29.67428970336914,24.820964813232422,33.98712158203125,86.34130096435547,76.88087463378906
2016-08-30,52.68806076049805,29.559951782226562,24.789525985717773,33.7529296875,85.71768188476562,76.65744018554688
2016-08-31,52.30953598022461,29.32365608215332,24.71092987060547,33.90126419067383,85.95358276367188,76.17171478271484
2016-09-01,51.97749710083008,29.277925491333008,24.820964813232422,33.83879470825195,86.38839721679688,75.9288558959961
2016-09-02,52.71462631225586,29.864850997924805,25.0174560546875,34.08079147338867,86.85540008544922,76.28827667236328
2016-09-06,53.2259635925293,30.01729965209961,25.04889678955078,34.18227767944336,86.89566802978516,76.15229034423828
2016-09-07,53.36542510986328,30.184999465942383,24.98601722717285,34.065181732177734,86.32398223876953,76.47286224365234
2016-09-08,53.29237747192383,30.558500289916992,24.73451042175293,34.057373046875,86.05827331542969,76.66715240478516
2016-09-09,52.22983932495117,29.872468948364258,24.247201919555664,32.99576950073242,83.77961730957031,74.81168365478516
2016-09-12,53.31230545043945,30.352691650390625,24.71092987060547,33.713905334472656,85.36579132080078,76.13286590576172
2016-09-13,52.54196548461914,29.872468948364258,24.412256240844727,33.2732048034668,84.21438598632812,74.24823760986328
2016-09-14,52.53532791137695,29.895343780517578,24.365100860595703,33.13942337036133,84.58477783203125,74.04422760009766
2016-09-15,53.04667282104492,29.666667938232422,24.608749389648438,33.33616638183594,84.93101501464844,73.46134948730469
2016-09-16,52.68806076049805,29.29316520690918,24.239349365234375,33.16302490234375,84.76995086669922,72.71333312988281
2016-09-19,53.086509704589844,29.498971939086914,24.38081932067871,33.131561279296875,85.08399200439453,73.54878234863281
2016-09-20,53.83027648925781,29.704784393310547,24.443695068359375,33.3204345703125,85.59125518798828,73.24763488769531
2016-09-21,54.1357536315918,29.25506019592285,24.648054122924805,33.469947814941406,86.25957489013672,74.47166442871094
2016-09-22,54.47443771362305,29.39988136291504,24.88384246826172,33.808353424072266,86.81512451171875,75.10311126708984
2016-09-23,54.109188079833984,29.232187271118164,24.632333755493164,33.635223388671875,86.42865753173828,74.5396728515625
2016-09-26,53.61112594604492,28.99588966369629,24.420114517211914,33.09219741821289,86.17904663085938,73.92765045166016
2016-09-27,53.71074676513672,29.07973861694336,24.74236488342285,33.51716995239258,86.5494155883789,75.65684509277344
2016-09-28,53.93653869628906,29.47610855102539,24.75808334350586,33.170902252197266,86.46086883544922,76.31742858886719
2016-09-29,52.6282958984375,28.8358211517334,24.671628952026367,33.07646942138672,86.76683807373047,76.36599731445312
2016-09-30,52.435707092285156,29.110231399536133,24.930999755859375,33.3046875,87.58006286621094,77.33744812011719
2016-10-03,52.4622802734375,29.209325790405273,24.96270179748535,33.07646942138672,87.161376953125,77.05574035644531
2016-10-04,52.369300842285156,29.270305633544922,24.84383201599121,32.92694091796875,86.23541259765625,76.91972351074219
2016-10-05,52.548606872558594,29.39225959777832,25.034015655517578,32.90332794189453,85.35774230957031,77.31803131103516
2016-10-06,52.09703826904297,29.354143142700195,24.946842193603516,32.82463455200195,85.6717758178711,77.38603210449219
2016-10-07,51.99078369140625,29.3693904876709,24.938922882080078,32.840370178222656,85.34165954589844,76.7254409790039
2016-10-10,51.632171630859375,29.468486785888672,24.938922882080078,32.840370178222656,85.52684783935547,77.09458923339844
2016-10-11,51.00794219970703,29.133098602294922,24.598159790039062,32.690860748291016,85.00347137451172,76.32714080810547
2016-10-12,50.71574783325195,28.927289962768555,24.043437957763672,32.87972640991211,85.41413879394531,77.62889099121094
2016-10-13,50.974735260009766,28.75959587097168,23.908714294433594,32.863983154296875,85.28528594970703,77.13345336914062
2016-10-14,50.52980422973633,28.77484130859375,23.916641235351562,32.79315948486328,86.01799774169922,77.2791748046875
2016-10-17,50.19112777709961,28.469938278198242,23.948341369628906,32.73807907104492,86.03413391113281,76.58942413330078
2016-10-18,50.675899505615234,28.75959587097168,24.1226806640625,33.02924728393555,86.11463928222656,77.24031066894531
2016-10-19,50.23760986328125,28.59952163696289,24.05136489868164,33.09219741821289,85.55904388427734,76.97801208496094
2016-10-20,50.41691589355469,29.018754959106445,23.900793075561523,32.99776077270508,85.24503326416016,80.62096405029297
2016-10-21,50.16455841064453,28.77484130859375,23.89286231994629,33.15516662597656,85.04373168945312,86.92571258544922
2016-10-24,50.10479736328125,28.782461166381836,24.138534545898438,33.493553161621094,86.40448760986328,84.26392364501953
2016-10-25,48.232086181640625,28.500431060791016,24.043437957763672,33.47781753540039,86.34008026123047,84.67194366455078
2016-10-26,47.23596954345703,28.24889373779297,24.209856033325195,33.399112701416016,86.21124267578125,86.16796875
2016-10-27,47.55472946166992,28.39371681213379,24.075130462646484,33.14729309082031,85.85696411132812,85.7793960571289
2016-10-28,47.196128845214844,29.60569190979004,24.24155044555664,33.233856201171875,86.21124267578125,84.97309112548828
2016-10-31,47.16291809082031,29.643802642822266,24.3128719329834,33.367652893066406,86.31592559814453,86.44969177246094
2016-11-01,47.3820686340332,29.750516891479492,24.154380798339844,33.14729309082031,85.92135620117188,85.7308120727539
2016-11-02,47.32229995727539,30.29933738708496,24.08306121826172,33.09219741821289,85.92135620117188,84.78850555419922
2016-11-03,46.432430267333984,30.116395950317383,24.027585983276367,33.07646942138672,85.85696411132812,84.6622314453125
2016-11-04,46.651580810546875,30.44415855407715,23.9245662689209,32.808895111083984,85.19670104980469,83.95306396484375
2016-11-07,47.083229064941406,30.207866668701172,24.518917083740234,33.41485595703125,86.1226806640625,85.2353744506836
2016-11-08,47.3355827331543,30.611852645874023,24.56646156311035,33.74539566040039,87.53983306884766,85.36166381835938
2016-11-09,49.33445739746094,32.02201461791992,24.851755142211914,33.265342712402344,86.35617065429688,84.12792205810547
2016-11-10,49.1883659362793,31.884809494018555,24.56646156311035,32.21867370605469,83.13545227050781,83.86563110351562
2016-11-11,48.80320358276367,31.282636642456055,24.851755142211914,32.28949737548828,83.08714294433594,84.32221984863281
2016-11-14,47.84028244018555,31.587533950805664,24.859676361083984,32.39967346191406,81.63780212402344,84.32221984863281
2016-11-15,47.747314453125,31.625648498535156,25.12118911743164,32.612152099609375,82.00818634033203,86.13882446289062
2016-11-16,47.93989562988281,31.381729125976562,25.018169403076172,32.470497131347656,81.89544677734375,86.41084289550781
2016-11-17,48.17232131958008,31.244522094726562,23.81362533569336,32.360321044921875,81.82300567626953,88.1011734008789
2016-11-18,46.91056823730469,30.512758255004883,23.916641235351562,32.19505310058594,81.57337188720703,88.74231719970703
2016-11-21,46.57189178466797,30.611852645874023,23.81362533569336,32.5491943359375,82.33828735351562,88.94632720947266
2016-11-22,45.217166900634766,30.3831787109375,23.686824798583984,32.55705642700195,82.8455810546875,89.6943588256836
2016-11-23,45.695308685302734,30.06303596496582,23.544178009033203,32.360321044921875,81.75052642822266,90.13150024414062
2016-11-25,46.20664978027344,30.36794090270996,23.845321655273438,32.682979583740234,82.26583099365234,90.53950500488281
2016-11-28,45.87460708618164,30.28409194946289,23.71059799194336,32.856109619140625,82.76505279541016,90.63951110839844
2016-11-29,45.794918060302734,30.825286865234375,23.639278411865234,32.65771484375,82.56377410888672,90.64928436279297
2016-11-30,45.66210174560547,30.642349243164062,23.63135528564453,32.022796630859375,81.19536590576172,89.5857925415039
2016-12-01,44.99138259887695,30.276470184326172,23.33814239501953,31.87994956970215,80.32743835449219,91.84934997558594
2016-12-02,45.27029037475586,30.505144119262695,23.179649353027344,32.03074264526367,81.60093688964844,91.51762390136719
2016-12-05,45.80155944824219,31.18354606628418,23.40154266357422,32.23707580566406,81.6901626586914,91.06881713867188
2016-12-06,45.794918060302734,30.992979049682617,23.243045806884766,32.19740295410156,82.37150573730469,91.61518096923828
2016-12-07,45.569129943847656,30.88626480102539,23.734373092651367,32.76881408691406,83.39353942871094,91.6932373046875
2016-12-08,44.885128021240234,30.3145809173584,23.734373092651367,32.52278137207031,82.85819244384766,92.24937438964844
2016-12-09,46.31290054321289,30.794801712036133,23.82154083251953,33.332275390625,84.01002502441406,92.91282653808594
2016-12-12,46.11367416381836,30.939620971679688,23.908714294433594,33.252925872802734,84.94283294677734,92.36644744873047
2016-12-13,47.29573059082031,31.191162109375,24.24155044555664,33.14181900024414,85.68097686767578,92.36644744873047
2016-12-14,47.10979461669922,30.200241088867188,24.138534545898438,32.7053337097168,84.74004364013672,92.34693908691406
2016-12-15,47.18948745727539,30.08590316772461,24.27325439453125,32.97515869140625,85.4133071899414,93.0006332397461
2016-12-16,47.66762161254883,29.377012252807617,24.24155044555664,33.125946044921875,85.87564849853516,92.49329376220703
2016-12-19,47.56800842285156,29.529468536376953,24.368349075317383,33.07040023803711,85.50252532958984,92.7664794921875
2016-12-20,47.78715515136719,29.620935440063477,24.217775344848633,33.06245803833008,85.08883666992188,93.4006576538086
2016-12-21,47.488319396972656,30.0554141998291,24.10683822631836,32.99102783203125,84.92662811279297,93.65433502197266
2016-12-22,47.66098403930664,30.13926124572754,24.138534545898438,32.97515869140625,85.45386505126953,94.11289978027344
2016-12-23,47.714107513427734,30.08590316772461,24.194005966186523,33.01484680175781,85.24297332763672,94.06411743164062
2016-12-27,47.84028244018555,30.253599166870117,24.3128719329834,33.02277755737305,85.27540588378906,94.3860855102539
2016-12-28,47.561370849609375,29.92583465576172,24.10683822631836,32.848182678222656,84.86170959472656,93.87874603271484
2016-12-29,48.10591506958008,30.268848419189453,24.138534545898438,33.01484680175781,85.1618423461914,94.33731079101562
2016-12-30,48.371543884277344,30.825286865234375,23.948341369628906,32.90372848510742,84.86982727050781,94.18119812011719
2017-01-03,48.364906311035156,31.26738929748535,24.201934814453125,33.173561096191406,84.88606262207031,94.40559387207031
2017-01-04,48.22544860839844,31.13780403137207,24.05806541442871,33.05451965332031,85.04830169677734,94.35681915283203
2017-01-05,49.1883659362793,31.633264541625977,24.114011764526367,33.133880615234375,84.9347152709961,92.77623748779297
2017-01-06,48.80320358276367,30.73381233215332,24.161970138549805,33.125946044921875,84.81304168701172,92.44450378417969
2017-01-09,49.2547721862793,31.22165298461914,24.121997833251953,32.7926139831543,83.9207992553711,91.27371215820312
2017-01-10,49.21492385864258,31.290252685546875,24.281858444213867,32.57040023803711,82.71221160888672,91.12734985351562
2017-01-11,48.2918586730957,31.092069625854492,24.098026275634766,32.578346252441406,82.5824203491211,91.40055084228516
2017-01-12,48.33834457397461,30.96249008178711,24.010107040405273,32.49897003173828,82.60673522949219,91.56640625
2017-01-13,48.079349517822266,31.610401153564453,24.034082412719727,32.44342803955078,82.37150573730469,91.84934997558594
2017-01-17,47.80708312988281,31.22165298461914,23.97014045715332,32.7132682800293,82.8906478881836,92.56159973144531
2017-01-18,47.74067306518555,31.069202423095703,24.002111434936523,32.76881408691406,83.33676147460938,92.79573822021484
2017-01-19,46.7711067199707,30.619478225708008,23.9621524810791,32.64977264404297,83.02854919433594,93.36164093017578
2017-01-20,46.917213439941406,30.756683349609375,24.05806541442871,32.7926139831543,83.74234008789062,93.77142333984375
2017-01-23,46.57852554321289,30.649967193603516,24.19394302368164,32.879913330078125,84.36693572998047,94.41535186767578
2017-01-24,46.50548553466797,30.276470184326172,24.457698822021484,33.252925872802734,84.9347152709961,94.00556945800781
2017-01-25,47.91997528076172,30.406047821044922,24.537620544433594,33.427520751953125,84.8536148071289,93.39089965820312
2017-01-26,47.75394821166992,30.116395950317383,24.569597244262695,33.18149948120117,84.47238159179688,93.74214935302734
2017-01-27,47.95317459106445,30.398426055908203,24.76141929626465,32.89579391479492,83.9370346069336,94.03484344482422
2017-01-30,48.012939453125,30.489900588989258,24.641530990600586,32.840240478515625,84.10736083984375,94.26901245117188
2017-01-31,49.08875274658203,31.084449768066406,24.553604125976562,32.99102783203125,84.18037414550781,94.49341583251953
2017-02-01,48.7567138671875,31.160675048828125,24.37776756286621,32.74500274658203,83.55579376220703,94.36656951904297
2017-02-02,48.53092575073242,30.878644943237305,24.92127227783203,32.85611343383789,84.38313293457031,93.30309295654297
2017-02-03,49.06883239746094,30.970111846923828,25.033172607421875,32.96722412109375,85.2591781616211,93.53726196289062
2017-02-06,49.19500732421875,30.977731704711914,25.017187118530273,32.98309326171875,84.82115173339844,94.01532745361328
2017-02-07,49.2348518371582,30.680456161499023,25.137073516845703,33.252925872802734,85.66475677490234,93.87874603271484
2017-02-08,49.540321350097656,31.412212371826172,24.993209838867188,33.34817123413086,85.7296371459961,94.24949645996094
2017-02-09,49.885643005371094,32.5479621887207,25.177038192749023,32.737064361572266,85.95674896240234,94.02509307861328
2017-02-10,49.94541549682617,32.44887161254883,25.185039520263672,32.2053337097168,86.06221771240234,94.22997283935547
2017-02-13,50.09151077270508,32.42601013183594,25.552701950073242,32.23707580566406,86.40290832519531,93.7323989868164
2017-02-14,49.91221237182617,32.59369659423828,25.824451446533203,32.1656494140625,86.72735595703125,94.04459381103516
2017-02-15,50.357139587402344,33.043426513671875,26.23208236694336,32.09423065185547,86.57323455810547,93.97631072998047
2017-02-16,50.95481491088867,33.18825149536133,26.855510711669922,32.697383880615234,87.70074462890625,94.04459381103516
2017-02-17,51.26692581176758,32.898597717285156,26.9674072265625,32.721195220947266,87.72505950927734,94.1324234008789
2017-02-21,51.16067886352539,32.59369659423828,27.279129028320312,32.90372848510742,88.70655059814453,94.0738754272461
2017-02-22,51.03451156616211,32.41075897216797,27.247154235839844,33.01484680175781,88.74712371826172,93.97631072998047
2017-02-23,51.432952880859375,32.40313720703125,27.207191467285156,33.06245803833008,88.8525390625,94.69829559326172
2017-02-24,51.32006072998047,32.5479621887207,27.430988311767578,33.157691955566406,89.0877685546875,95.30818176269531
2017-02-27,51.51927947998047,32.715660095214844,27.383031845092773,33.07040023803711,88.63352966308594,96.20952606201172
2017-02-28,51.91108703613281,32.875736236572266,27.319091796875,33.30052947998047,89.5339126586914,96.21932983398438
2017-03-01,52.12169647216797,33.14251708984375,27.52689552307129,33.45927047729492,89.61800384521484,96.89534759521484
2017-03-02,51.50226593017578,33.17300796508789,27.486928939819336,33.705284118652344,89.9283676147461,96.95413208007812
2017-03-03,52.25246810913086,33.721824645996094,27.407005310058594,33.713233947753906,90.29589080810547,96.72879028320312
2017-03-06,51.997806549072266,33.31021499633789,27.327075958251953,33.475135803222656,89.53636169433594,96.10176086425781
2017-03-07,51.185665130615234,32.845245361328125,27.33507537841797,33.32434844970703,89.28315734863281,96.24871826171875
2017-03-08,51.109954833984375,32.98244857788086,27.19120216369629,33.32434844970703,89.26686096191406,96.51325988769531
2017-03-09,51.694976806640625,33.218746185302734,27.23116683959961,33.3560905456543,89.03816223144531,96.45445251464844
2017-03-10,52.032222747802734,33.47028350830078,27.383031845092773,33.562435150146484,89.50367736816406,96.60142517089844
2017-03-13,52.03910446166992,33.416927337646484,27.255144119262695,33.650508880615234,89.356689453125,96.62102508544922
2017-03-14,51.660560607910156,33.256858825683594,27.271135330200195,33.60247039794922,89.29947662353516,96.36628723144531
2017-03-15,52.011573791503906,33.683712005615234,27.36704444885254,33.72256088256836,90.74510192871094,96.73858642578125
2017-03-16,52.08040237426758,33.97336196899414,27.35904884338379,33.82664108276367,90.76958465576172,96.46426391601562
2017-03-17,51.997806549072266,33.76756286621094,27.35904884338379,33.650508880615234,90.97374725341797,96.5622329711914
2017-03-20,52.0872802734375,33.92763137817383,27.39901351928711,33.770599365234375,90.77774810791016,96.28791809082031
2017-03-21,51.199432373046875,33.81329345703125,27.079313278198242,34.02679443359375,91.28410339355469,95.49433135986328
2017-03-22,51.0617790222168,34.04958724975586,27.255144119262695,33.93073654174805,91.48828887939453,94.8770980834961
2017-03-23,51.226959228515625,33.92763137817383,27.143253326416016,33.76258850097656,91.29229736328125,95.210205078125
2017-03-24,51.185665130615234,34.01910400390625,27.239164352416992,33.72256088256836,91.56995391845703,95.53352355957031
2017-03-27,51.68809509277344,34.590789794921875,27.16722869873047,33.882694244384766,91.33312225341797,95.38656616210938
2017-03-28,51.50226593017578,34.56791305541992,27.19120216369629,33.97075271606445,91.83948516845703,95.34735870361328
2017-03-29,51.51602554321289,34.50693893432617,26.9674072265625,33.96275329589844,91.82315063476562,95.49433135986328
2017-03-30,51.45408630371094,34.18679428100586,26.9674072265625,34.10686492919922,91.61895751953125,96.05277252197266
2017-03-31,51.11684036254883,34.491695404052734,27.015361785888672,33.978759765625,91.35762023925781,95.7294692993164
2017-04-03,51.20631408691406,34.4078483581543,26.839521408081055,33.95475387573242,91.35762023925781,96.01358795166016
2017-04-04,51.460968017578125,34.67463684082031,26.936269760131836,34.170921325683594,91.53729248046875,96.28791809082031
2017-04-05,50.772708892822266,34.514564514160156,26.605716705322266,34.08284378051758,91.42295837402344,96.37609100341797
2017-04-06,50.731414794921875,34.53743362426758,26.67021942138672,34.162906646728516,91.12895202636719,96.30751037597656
2017-04-07,50.738304138183594,34.15631103515625,26.57346534729004,34.11487579345703,91.15342712402344,96.46426391601562
2017-04-10,50.5937614440918,33.980995178222656,26.6137752532959,34.178916931152344,91.48828887939453,96.68960571289062
2017-04-11,50.90347671508789,34.43071365356445,26.541217803955078,34.154903411865234,91.2514419555664,96.71900177001953
2017-04-12,50.937896728515625,34.59841537475586,26.29935073852539,34.379085540771484,92.78690338134766,96.74838256835938
2017-04-13,50.34599304199219,34.79659652709961,26.13810157775879,34.25898742675781,92.02731323242188,96.26832580566406
2017-04-17,50.46987533569336,34.70512008666992,26.291292190551758,34.48316192626953,92.55001831054688,97.15986633300781
2017-04-18,50.19457244873047,33.88190460205078,26.33965492248535,34.81142807006836,93.33407592773438,97.63014221191406
2017-04-19,50.063804626464844,33.775184631347656,26.323537826538086,34.61126708984375,92.79505920410156,97.9730453491211
2017-04-20,50.66947555541992,34.14106369018555,26.46866226196289,34.49917984008789,92.77053833007812,97.9730453491211
2017-04-21,50.5180549621582,33.60748291015625,26.46059799194336,34.48316192626953,92.6398696899414,97.8162841796875
2017-04-24,51.35084915161133,34.987159729003906,26.831457138061523,34.65129852294922,93.36674499511719,97.9338607788086
2017-04-25,52.47270202636719,35.368282318115234,26.944332122802734,34.515193939208984,93.23606872558594,98.01224517822266
2017-04-26,52.54841995239258,35.383522033691406,26.92821502685547,34.6192626953125,92.55819702148438,98.16898345947266
2017-04-27,53.03707504272461,35.757022857666016,27.210386276245117,34.43513870239258,91.99466705322266,97.87507629394531
2017-04-28,53.01642990112305,36.05430603027344,27.468381881713867,34.54721450805664,92.5173568725586,97.25785064697266
2017-05-01,52.995784759521484,36.02381134033203,27.387767791748047,34.60325622558594,91.70064544677734,97.05210876464844
2017-05-02,53.64274215698242,36.70221710205078,27.605449676513672,34.73936080932617,91.70880126953125,97.3166275024414
2017-05-03,53.401859283447266,36.4354248046875,27.613513946533203,34.683319091796875,91.30046081542969,97.04230499267578
2017-05-04,53.55326461791992,37.31962966918945,27.557079315185547,34.955535888671875,92.25601196289062,96.30751037597656
2017-05-05,53.560150146484375,37.44158935546875,27.726377487182617,34.97956085205078,92.46834564208984,96.37609100341797
2017-05-08,53.615211486816406,37.06809616088867,27.6457576751709,35.13969039916992,92.46834564208984,96.39568328857422
2017-05-09,54.04193878173828,37.43397521972656,27.331335067749023,34.8354377746582,92.06000518798828,96.14095306396484
2017-05-10,54.25529479980469,37.8608283996582,27.202329635620117,34.883487701416016,92.15798950195312,96.73858642578125
2017-05-11,54.17958068847656,38.05527877807617,27.113649368286133,34.96355056762695,92.32135772705078,96.83655548095703
2017-05-12,55.390907287597656,38.740177154541016,26.968523025512695,34.899497985839844,92.21516418457031,96.70919799804688
2017-05-15,55.459739685058594,38.89762496948242,27.597381591796875,35.0115852355957,93.05641174316406,96.53284454345703
2017-05-16,55.6524543762207,39.52741622924805,27.653823852539062,35.10765838623047,92.93389892578125,95.88622283935547
2017-05-17,54.964195251464844,38.88975524902344,27.266830444335938,35.17171096801758,92.8930435180664,94.7889175415039
2017-05-18,55.1156120300293,38.69294357299805,25.29961585998535,35.067630767822266,93.12989807128906,95.04365539550781
2017-05-19,55.34961700439453,38.81890869140625,25.162559509277344,35.147682189941406,92.85221099853516,95.65108489990234
2017-05-22,55.94839859008789,38.7008171081543,25.468929290771484,35.37186050415039,93.67707824707031,95.91561889648438
2017-05-23,55.79010009765625,38.62995910644531,25.605989456176758,35.53999710083008,93.96294403076172,96.23893737792969
2017-05-24,56.02410888671875,38.69294357299805,25.388303756713867,36.05241394042969,94.78783416748047,96.40547180175781
2017-05-25,55.98970413208008,38.59847640991211,25.347990036010742,36.356651306152344,95.98837280273438,97.35581970214844
2017-05-26,55.49415969848633,38.57485580444336,25.3963680267334,36.34063720703125,96.29875183105469,97.45663452148438
2017-05-30,55.42533493041992,38.62209701538086,25.541492462158203,36.372657775878906,96.38041687011719,97.32876586914062
2017-05-31,56.27876281738281,39.039329528808594,25.420555114746094,36.40467834472656,96.10493469238281,97.86979675292969
2017-06-01,56.34070587158203,38.795284271240234,25.654361724853516,36.66088104248047,96.40098571777344,98.07638549804688
2017-06-02,56.595359802246094,39.369972229003906,25.783355712890625,36.740943908691406,96.76280975341797,97.56485748291016
2017-06-05,56.320064544677734,39.33061218261719,25.605989456176758,36.82099914550781,96.93548583984375,98.07638549804688
2017-06-06,56.32695007324219,38.732303619384766,25.444744110107422,36.81300354003906,96.7874755859375,97.87964630126953
2017-06-07,55.900230407714844,38.05527877807617,25.48504638671875,36.436702728271484,96.25296783447266,97.72224426269531
2017-06-08,55.78322219848633,37.866336822509766,25.48504638671875,36.132469177246094,95.29906463623047,97.28942108154297
2017-06-09,55.84516906738281,37.945064544677734,25.291555404663086,36.28458786010742,95.34019470214844,97.57469940185547
2017-06-12,55.63869094848633,37.44910430908203,25.194808959960938,36.2925910949707,95.57865142822266,98.32230377197266
2017-06-13,56.05853271484375,37.472713470458984,25.5576114654541,36.349098205566406,95.65266418457031,97.58452606201172
2017-06-14,55.934627532958984,37.519954681396484,25.476991653442383,36.56705093383789,96.51611328125,97.52550506591797
2017-06-15,55.370269775390625,37.60654830932617,25.460866928100586,36.526695251464844,96.38451385498047,97.50582885742188
2017-06-16,55.631813049316406,37.5750617980957,25.501178741455078,36.57511520385742,96.09674072265625,97.58452606201172
2017-06-19,56.0516357421875,38.23634338378906,25.79142189025879,36.63162612915039,96.45030212402344,98.27313995361328
