Date,PLTR,RIG,CLSK,CMCSA,WBD,AAL
2023-07-11,16.489999771118164,8.220000267028809,6.420000076293945,41.15615463256836,13.300000190734863,18.799999237060547
2023-07-12,16.59000015258789,8.020000457763672,6.619999885559082,41.479454040527344,13.15999984741211,18.56999969482422
2023-07-13,16.739999771118164,8.050000190734863,7.46999979019165,41.69498062133789,13.100000381469727,18.450000762939453
2023-07-14,16.399999618530273,7.809999942779541,6.900000095367432,41.15615463256836,12.399999618530273,18.139999389648438
2023-07-17,17.399999618530273,7.929999828338623,6.829999923706055,41.23453140258789,12.3100004196167,18.18000030517578
2023-07-18,18.079999923706055,8.470000267028809,6.519999980926514,41.577415466308594,12.770000457763672,18.68000030517578
2023-07-19,18.049999237060547,8.25,6.96999979019165,41.8419303894043,13.279999732971191,18.600000381469727
2023-07-20,17.1299991607666,8.1899995803833,6.5,42.33176803588867,13.109999656677246,17.440000534057617
2023-07-21,16.43000030517578,8.100000381469727,6.420000076293945,42.018272399902344,12.930000305175781,17.420000076293945
2023-07-24,16.31999969482422,8.600000381469727,6.110000133514404,42.4101448059082,12.609999656677246,16.8799991607666
2023-07-25,16.549999237060547,8.539999961853027,6.139999866485596,42.41993713378906,12.529999732971191,16.649999618530273
2023-07-26,16.43000030517578,8.449999809265137,6.230000019073486,42.037864685058594,12.760000228881836,16.760000228881836
2023-07-27,16.149999618530273,8.199999809265137,5.849999904632568,44.42826843261719,12.289999961853027,16.56999969482422
2023-07-28,17.809999465942383,8.550000190734863,5.960000038146973,44.31071090698242,12.789999961853027,16.790000915527344
2023-07-31,19.84000015258789,8.800000190734863,6.010000228881836,44.34009552001953,13.069999694824219,16.75
2023-08-01,19.989999771118164,8.369999885559082,5.840000152587891,44.38908386230469,12.869999885559082,16.229999542236328
2023-08-02,18.969999313354492,8.399999618530273,5.610000133514404,44.17355728149414,12.550000190734863,15.949999809265137
2023-08-03,18.709999084472656,8.5,5.5,44.25192642211914,12.890000343322754,15.979999542236328
2023-08-04,18.200000762939453,8.489999771118164,5.300000190734863,43.92863845825195,13.970000267028809,15.84000015258789
2023-08-07,17.989999771118164,8.130000114440918,5.099999904632568,44.52623748779297,14.470000267028809,15.989999771118164
2023-08-08,17.040000915527344,8.270000457763672,5.269999980926514,44.477256774902344,14.420000076293945,16.18000030517578
2023-08-09,15.25,8.380000114440918,5.050000190734863,44.35969543457031,14.109999656677246,15.760000228881836
2023-08-10,15.40999984741211,8.4399995803833,5.860000133514404,44.996482849121094,14.119999885559082,15.760000228881836
2023-08-11,15.40999984741211,8.600000381469727,6.519999980926514,45.09444808959961,13.699999809265137,15.649999618530273
2023-08-14,15.720000267028809,8.350000381469727,6.550000190734863,45.61368179321289,13.529999732971191,15.880000114440918
2023-08-15,15.369999885559082,8.149999618530273,6.260000228881836,46.07412338256836,13.420000076293945,15.550000190734863
2023-08-16,15.449999809265137,8.149999618530273,6.21999979019165,45.398155212402344,13.1899995803833,15.4399995803833
2023-08-17,14.149999618530273,8.050000190734863,5.460000038146973,45.30018615722656,12.760000228881836,15.050000190734863
2023-08-18,14.399999618530273,8.220000267028809,5.199999809265137,44.82993698120117,12.779999732971191,15.039999961853027
2023-08-21,14.5,8.100000381469727,4.960000038146973,44.92790603637695,12.649999618530273,15.15999984741211
2023-08-22,14.670000076293945,7.820000171661377,4.690000057220459,44.643802642822266,12.539999961853027,14.829999923706055
2023-08-23,15.300000190734863,7.869999885559082,4.869999885559082,44.536033630371094,12.699999809265137,14.779999732971191
2023-08-24,14.140000343322754,7.610000133514404,4.570000171661377,44.32051086425781,12.699999809265137,14.569999694824219
